ticker,session,iv
AAPL,2026-03-11,29.1079
AAPL,2026-03-12,30.7233
AAPL,2026-03-13,31.3045
AAPL,2026-03-16,28.996
AAPL,2026-03-17,27.6515
AAPL,2026-03-18,29.6736
AAPL,2026-03-19,29.4075
AAPL,2026-03-20,30.6516
AAPL,2026-03-23,28.4577
AAPL,2026-03-24,29.5417
AAPL,2026-03-25,29.5409
AAPL,2026-03-26,29.9371
AAPL,2026-03-27,31.8784
AAPL,2026-03-30,31.6578
AAPL,2026-03-31,29.7693
AAPL,2026-04-01,28.9706
AAPL,2026-04-02,29.2612
AAPL,2026-04-06,28.141
AAPL,2026-04-07,29.1849
AAPL,2026-04-08,27.6411
AAPL,2026-04-09,27.383
AAPL,2026-04-10,26.2915
AAPL,2026-04-13,26.6072
AAPL,2026-04-14,26.6828
AAPL,2026-04-15,26.9137
AAPL,2026-04-16,26.5879
AAPL,2026-04-17,26.5376
AAPL,2026-04-20,26.2155
AAPL,2026-04-21,27.1589
AAPL,2026-04-22,26.3993
AAPL,2026-04-23,26.4506
AAPL,2026-04-24,26.3261
AAPL,2026-04-27,26.5017
AAPL,2026-04-28,26.1141
AAPL,2026-04-29,26.4832
AAPL,2026-04-30,25.6546
AAPL,2026-05-01,24.7642
AAPL,2026-05-04,24.6819
AAPL,2026-05-05,24.9846
AAPL,2026-05-06,25.1073
AAPL,2026-05-07,24.6302
AAPL,2026-05-08,25.0603
AAPL,2026-05-11,25.1772
AAPL,2026-05-12,24.5575
AAPL,2026-05-13,25.4341
AAPL,2026-05-14,25.4175
AAPL,2026-05-15,25.2014
AAPL,2026-05-18,24.6846
AAPL,2026-05-19,24.8192
AAPL,2026-05-20,24.9215
AAPL,2026-05-21,24.4017
AAPL,2026-05-22,23.9219
AAPL,2026-05-26,24.0572
AAPL,2026-05-27,24.5462
AAPL,2026-05-28,24.2017
AAPL,2026-05-29,24.0282
AAPL,2026-06-01,24.5771
AAPL,2026-06-02,25.2714
AAPL,2026-06-03,25.6404
AAPL,2026-06-04,25.493
AAPL,2026-06-05,26.4283
AAPL,2026-06-08,26.0399
AAPL,2026-06-09,26.6164
AAPL,2026-06-10,27.1542
AAPL,2026-06-11,26.3398
AAPL,2026-06-12,26.0943
AAPL,2026-06-15,24.7516
AAPL,2026-06-16,24.6844
AAPL,2026-06-17,26.2144
AAPL,2026-06-18,25.0394
AAPL,2026-06-22,25.3351
AAPL,2026-06-23,25.4471
AAPL,2026-06-24,26.0766
AAPL,2026-06-25,28.5303
AAPL,2026-06-26,26.8189
AAPL,2026-06-29,26.8931
AAPL,2026-06-30,26.7414
AAPL,2026-07-01,26.7122
AAPL,2026-07-02,26.5011
AAPL,2026-07-06,26.4903
AAPL,2026-07-07,26.2995
AAPL,2026-07-08,26.068
AAPL,2026-07-09,26.2276
AAPL,2026-07-10,26.2843
AAPL,2026-07-13,26.5615
AAPL,2026-07-14,26.2629
AAPL,2026-07-15,26.7587
AAPL,2026-07-16,27.7284
AAPL,2026-07-17,28.7326
AAPL,2026-07-20,28.3849
AAPL,2026-07-21,27.8128
AAPL,2026-07-22,28.0564
AAPL,2026-07-23,27.9756
AAPL,2026-07-24,28.0194
AAPL,2026-07-27,27.8007
AAPL,2026-07-28,27.6497
AAPL,2026-07-29,28.2719
AAPL,2026-07-30,27.812
AAPL,2026-07-31,26.5159
AAPL,2026-08-03,27.0468
AAPL,2026-08-04,26.946
AAPL,2026-08-05,26.9893
AAPL,2026-08-06,26.5945
AAPL,2026-08-07,26.3932
AAPL,2026-08-10,25.6232
AAPL,2026-08-11,25.2135
AAPL,2026-08-12,25.0429
AAPL,2026-08-13,25.7394
AAPL,2026-08-14,25.1248
AAPL,2026-08-17,25.4759
AAPL,2026-08-18,25.7418
AAPL,2026-08-19,26.4758
AAPL,2026-08-20,26.8904
AAPL,2026-08-21,26.6272
ABBV,2024-08-01,22.6983
ABBV,2024-08-02,24.8318
ABBV,2024-08-05,27.0335
ABBV,2024-08-06,24.8335
ABBV,2024-08-07,25.9243
ABBV,2024-08-08,24.1769
ABBV,2024-08-09,22.3006
ABBV,2024-08-12,23.0042
ABBV,2024-08-13,22.2482
ABBV,2024-08-14,21.8688
ABBV,2024-08-15,21.4486
ABBV,2024-08-16,20.9306
ABBV,2024-08-19,20.8124
ABBV,2024-08-20,21.2924
ABBV,2024-08-21,21.5437
ABBV,2024-08-22,21.9625
ABBV,2024-08-23,21.2261
ABBV,2024-08-26,21.47
ABBV,2024-08-27,21.3548
ABBV,2024-08-28,21.8011
ABBV,2024-08-29,21.8271
ABBV,2024-08-30,20.8374
ABBV,2024-09-03,22.4882
ABBV,2024-09-04,22.383
ABBV,2024-09-05,22.7693
ABBV,2024-09-06,22.8359
ABBV,2024-09-09,22.2256
ABBV,2024-09-10,22.5039
ABBV,2024-09-11,22.8865
ABBV,2024-09-12,23.4869
ABBV,2024-09-13,23.1605
ABBV,2024-09-16,22.9017
ABBV,2024-09-17,22.9137
ABBV,2024-09-18,22.8821
ABBV,2024-09-19,22.7516
ABBV,2024-09-20,21.7506
ABBV,2024-09-23,22.0373
ABBV,2024-09-24,21.7065
ABBV,2024-09-25,22.1703
ABBV,2024-09-26,22.6531
ABBV,2024-09-27,23.1554
ABBV,2024-09-30,23.3436
ABBV,2024-10-01,23.8587
ABBV,2024-10-02,24.1348
ABBV,2024-10-03,24.0665
ABBV,2024-10-04,24.4588
ABBV,2024-10-07,24.7689
ABBV,2024-10-08,24.6118
ABBV,2024-10-09,24.2803
ABBV,2024-10-10,23.9668
ABBV,2024-10-11,23.5338
ABBV,2024-10-14,22.8764
ABBV,2024-10-15,23.6845
ABBV,2024-10-16,23.5047
ABBV,2024-10-17,23.7799
ABBV,2024-10-18,23.6488
ABBV,2024-10-21,23.6061
ABBV,2024-10-22,23.4286
ABBV,2024-10-23,23.8546
ABBV,2024-10-24,25.2416
ABBV,2024-10-25,25.1368
ABBV,2024-10-28,25.051
ABBV,2024-10-29,25.3607
ABBV,2024-10-30,24.8743
ABBV,2024-10-31,25.2584
ABBV,2024-11-01,24.1927
ABBV,2024-11-04,24.2148
ABBV,2024-11-05,24.5907
ABBV,2024-11-06,22.5748
ABBV,2024-11-07,22.2097
ABBV,2024-11-08,21.9445
ABBV,2024-11-11,23.1223
ABBV,2024-11-12,22.6851
ABBV,2024-11-13,21.5936
ABBV,2024-11-14,22.062
ABBV,2024-11-15,23.5598
ABBV,2024-11-18,22.8866
ABBV,2024-11-19,23.1909
ABBV,2024-11-20,23.3484
ABBV,2024-11-21,23.3411
ABBV,2024-11-22,23.4383
ABBV,2024-11-25,23.2221
ABBV,2024-11-26,22.9552
ABBV,2024-11-27,22.7193
ABBV,2024-11-29,22.132
ABBV,2024-12-02,22.9587
ABBV,2024-12-03,22.5637
ABBV,2024-12-04,23.3577
ABBV,2024-12-05,23.5955
ABBV,2024-12-06,23.7489
ABBV,2024-12-09,22.9593
ABBV,2024-12-10,23.0299
ABBV,2024-12-11,22.8108
ABBV,2024-12-12,23.2162
ABBV,2024-12-13,23.0502
ABBV,2024-12-16,23.6493
ABBV,2024-12-17,24.5786
ABBV,2024-12-18,24.9003
ABBV,2024-12-19,25.1091
ABBV,2024-12-20,23.672
ABBV,2024-12-23,23.3878
ABBV,2024-12-24,22.5768
ABBV,2024-12-26,22.9854
ABBV,2024-12-27,22.73
ABBV,2024-12-30,22.7458
ABBV,2024-12-31,22.8496
ABBV,2025-01-02,23.0642
ABBV,2025-01-03,22.3882
ABBV,2025-01-06,22.1489
ABBV,2025-01-07,22.5758
ABBV,2025-01-08,22.9948
ABBV,2025-01-10,23.9913
ABBV,2025-01-13,24.4827
ABBV,2025-01-14,25.1447
ABBV,2025-01-15,24.1126
ABBV,2025-01-16,22.497
ABBV,2025-01-17,21.613
ABBV,2025-01-21,21.9106
ABBV,2025-01-22,21.89
ABBV,2025-01-23,22.9445
ABBV,2025-01-24,22.9023
ABBV,2025-01-27,22.5394
ABBV,2025-01-28,22.9502
ABBV,2025-01-29,23.0217
ABBV,2025-01-30,26.0427
ABBV,2025-01-31,20.6213
ABBV,2025-02-03,20.88
ABBV,2025-02-04,21.1225
ABBV,2025-02-05,20.9119
ABBV,2025-02-06,20.2072
ABBV,2025-02-07,21.1721
ABBV,2025-02-10,20.5979
ABBV,2025-02-11,20.9219
ABBV,2025-02-12,20.9881
ABBV,2025-02-13,20.767
ABBV,2025-02-14,20.9974
ABBV,2025-02-18,21.0543
ABBV,2025-02-19,21.4883
ABBV,2025-02-20,21.2488
ABBV,2025-02-21,21.8624
ABBV,2025-02-24,21.6797
ABBV,2025-02-25,22.4067
ABBV,2025-02-26,22.5419
ABBV,2025-02-27,22.3928
ABBV,2025-02-28,21.8314
ABBV,2025-03-03,24.9587
ABBV,2025-03-04,23.9908
ABBV,2025-03-05,23.7908
ABBV,2025-03-06,25.1636
ABBV,2025-03-07,24.1635
ABBV,2025-03-10,25.7978
ABBV,2025-03-11,25.9904
ABBV,2025-03-12,25.4927
ABBV,2025-03-13,25.2271
ABBV,2025-03-14,23.7362
ABBV,2025-03-17,22.7821
ABBV,2025-03-18,23.5187
ABBV,2025-03-19,23.4173
ABBV,2025-03-20,23.3106
ABBV,2025-03-21,27.4057
ABBV,2025-03-24,22.0016
ABBV,2025-03-25,24.441
ABBV,2025-03-26,23.9838
ABBV,2025-03-27,23.8877
ABBV,2025-03-28,25.012
ABBV,2025-03-31,24.6859
ABBV,2025-04-01,25.6014
ABBV,2025-04-02,25.2187
ABBV,2025-04-03,27.1998
ABBV,2025-04-04,35.3728
ABBV,2025-04-07,35.8778
ABBV,2025-04-08,42.1617
ABBV,2025-04-09,33.5306
ABBV,2025-04-10,39.7145
ABBV,2025-04-11,38.0104
ABBV,2025-04-14,31.5065
ABBV,2025-04-15,29.0316
ABBV,2025-04-16,33.3372
ABBV,2025-04-17,32.4786
ABBV,2025-04-21,33.8499
ABBV,2025-04-22,33.5997
ABBV,2025-04-23,31.6721
ABBV,2025-04-24,31.8119
ABBV,2025-04-25,27.965
ABBV,2025-04-28,27.9416
ABBV,2025-04-29,28.3216
ABBV,2025-04-30,27.3983
ABBV,2025-05-01,28.0441
ABBV,2025-05-02,26.7039
ABBV,2025-05-05,27.6644
ABBV,2025-05-06,30.9027
ABBV,2025-05-07,30.1231
ABBV,2025-05-08,29.4358
ABBV,2025-05-09,29.8972
ABBV,2025-05-12,27.9357
ABBV,2025-05-13,28.2105
ABBV,2025-05-14,30.3279
ABBV,2025-05-15,30.2472
ABBV,2025-05-16,28.8886
ABBV,2025-05-19,27.4638
ABBV,2025-05-20,26.8147
ABBV,2025-05-21,27.2744
ABBV,2025-05-22,27.9586
ABBV,2025-05-23,28.9127
ABBV,2025-05-27,28.1225
ABBV,2025-05-28,29.1845
ABBV,2025-05-29,29.1957
ABBV,2025-05-30,28.586
ABBV,2025-06-02,28.354
ABBV,2025-06-03,28.1909
ABBV,2025-06-04,27.7356
ABBV,2025-06-05,27.5697
ABBV,2025-06-06,26.4452
ABBV,2025-06-09,27.3158
ABBV,2025-06-10,27.7331
ABBV,2025-06-11,27.2045
ABBV,2025-06-12,27.6445
ABBV,2025-06-13,28.708
ABBV,2025-06-16,27.4904
ABBV,2025-06-17,27.9931
ABBV,2025-06-18,27.4588
ABBV,2025-06-20,26.9551
ABBV,2025-06-23,26.739
ABBV,2025-06-24,25.3116
ABBV,2025-06-25,25.1309
ABBV,2025-06-26,24.194
ABBV,2025-06-27,25.4463
ABBV,2025-06-30,23.3491
ABBV,2025-07-01,24.4067
ABBV,2025-07-02,24.8287
ABBV,2025-07-03,24.7795
ABBV,2025-07-07,25.3553
ABBV,2025-07-08,24.2956
ABBV,2025-07-09,25.4233
ABBV,2025-07-10,24.4575
ABBV,2025-07-11,24.0184
ABBV,2025-07-14,23.9873
ABBV,2025-07-15,25.2271
ABBV,2025-07-16,25.9549
ABBV,2025-07-17,25.252
ABBV,2025-07-18,25.0015
ABBV,2025-07-21,24.6995
ABBV,2025-07-22,24.8898
ABBV,2025-07-23,24.9935
ABBV,2025-07-24,25.141
ABBV,2025-07-25,24.4532
ABBV,2025-07-28,24.2266
ABBV,2025-07-29,24.9259
ABBV,2025-07-30,26.6759
ABBV,2025-07-31,23.8142
ABBV,2025-08-01,24.363
ABBV,2025-08-04,23.6612
ABBV,2025-08-05,23.1632
ABBV,2025-08-06,23.2364
ABBV,2025-08-07,23.3356
ABBV,2025-08-08,22.8195
ABBV,2025-08-11,23.0532
ABBV,2025-08-12,22.0732
ABBV,2025-08-13,22.1857
ABBV,2025-08-14,22.8854
ABBV,2025-08-15,22.1379
ABBV,2025-08-18,22.2271
ABBV,2025-08-19,22.5416
ABBV,2025-08-20,22.5605
ABBV,2025-08-21,22.399
ABBV,2025-08-22,22.4146
ABBV,2025-08-25,22.5024
ABBV,2025-08-26,22.5263
ABBV,2025-08-27,22.0816
ABBV,2025-08-28,22.1386
ABBV,2025-08-29,21.8553
ABBV,2025-09-02,22.7199
ABBV,2025-09-03,22.6075
ABBV,2025-09-04,22.5347
ABBV,2025-09-05,22.1982
ABBV,2025-09-08,22.3232
ABBV,2025-09-09,22.5215
ABBV,2025-09-10,22.6909
ABBV,2025-09-11,22.8675
ABBV,2025-09-12,22.1388
ABBV,2025-09-15,21.6287
ABBV,2025-09-16,22.7267
ABBV,2025-09-17,22.6921
ABBV,2025-09-18,22.3489
ABBV,2025-09-19,23.7169
ABBV,2025-09-22,22.6097
ABBV,2025-09-23,22.7378
ABBV,2025-09-24,23.2895
ABBV,2025-09-25,24.2176
ABBV,2025-09-26,23.3768
ABBV,2025-09-29,23.1657
ABBV,2025-09-30,23.528
ABBV,2025-10-01,25.0705
ABBV,2025-10-02,25.2352
ABBV,2025-10-03,24.8971
ABBV,2025-10-06,24.8109
ABBV,2025-10-07,24.7586
ABBV,2025-10-08,24.1281
ABBV,2025-10-09,24.8318
ABBV,2025-10-10,25.7877
ABBV,2025-10-13,24.6837
ABBV,2025-10-14,23.9753
ABBV,2025-10-15,24.671
ABBV,2025-10-16,25.2903
ABBV,2025-10-17,24.7469
ABBV,2025-10-20,24.2095
ABBV,2025-10-21,24.1958
ABBV,2025-10-22,24.2589
ABBV,2025-10-23,24.729
ABBV,2025-10-24,24.2085
ABBV,2025-10-27,23.3083
ABBV,2025-10-28,24.3706
ABBV,2025-10-29,25.3059
ABBV,2025-10-30,26.2471
ABBV,2025-10-31,23.9446
ABBV,2025-11-03,25.0147
ABBV,2025-11-04,25.0345
ABBV,2025-11-05,25.0584
ABBV,2025-11-06,25.1838
ABBV,2025-11-07,25.439
ABBV,2025-11-10,25.0204
ABBV,2025-11-11,24.6476
ABBV,2025-11-12,24.5861
ABBV,2025-11-13,26.1273
ABBV,2025-11-14,25.9294
ABBV,2025-11-17,26.6019
ABBV,2025-11-18,27.3301
ABBV,2025-11-19,27.7331
ABBV,2025-11-20,28.5441
ABBV,2025-11-21,27.8986
ABBV,2025-11-24,27.2136
ABBV,2025-11-25,26.1604
ABBV,2025-11-26,26.0785
ABBV,2025-11-28,25.4516
ABBV,2025-12-01,25.8151
ABBV,2025-12-02,26.1488
ABBV,2025-12-03,26.3506
ABBV,2025-12-04,25.7847
ABBV,2025-12-05,26.3132
ABBV,2025-12-08,26.8093
ABBV,2025-12-09,26.2094
ABBV,2025-12-10,26.7468
ABBV,2025-12-11,26.7012
ABBV,2025-12-12,26.7351
ABBV,2025-12-15,26.5782
ABBV,2025-12-16,26.573
ABBV,2025-12-17,26.6586
ABBV,2025-12-18,26.451
ABBV,2025-12-19,25.6471
ABBV,2025-12-22,25.6279
ABBV,2025-12-23,25.9759
ABBV,2025-12-24,26.3751
ABBV,2025-12-26,25.9248
ABBV,2025-12-29,25.8919
ABBV,2025-12-30,25.7848
ABBV,2025-12-31,26.4633
ABBV,2026-01-02,26.0622
ABBV,2026-01-05,26.6444
ABBV,2026-01-06,26.7043
ABBV,2026-01-07,27.4543
ABBV,2026-01-08,27.4292
ABBV,2026-01-09,26.9143
ABBV,2026-01-12,26.5616
ABBV,2026-01-13,26.2065
ABBV,2026-01-14,26.8706
ABBV,2026-01-15,25.9274
ABBV,2026-01-16,26.6913
ABBV,2026-01-20,27.0115
ABBV,2026-01-21,26.3312
ABBV,2026-01-22,25.7454
ABBV,2026-01-23,26.121
ABBV,2026-01-26,26.5526
ABBV,2026-01-27,26.5661
ABBV,2026-01-28,26.6146
ABBV,2026-01-29,27.4703
ABBV,2026-01-30,27.5141
ABBV,2026-02-02,27.1788
ABBV,2026-02-03,27.9312
ABBV,2026-02-04,26.7714
ABBV,2026-02-05,27.2857
ABBV,2026-02-06,26.8563
ABBV,2026-02-09,26.2777
ABBV,2026-02-10,26.5503
ABBV,2026-02-11,27.9986
ABBV,2026-02-12,27.6587
ABBV,2026-02-13,28.2292
ABBV,2026-02-17,28.2393
ABBV,2026-02-18,26.7734
ABBV,2026-02-19,28.867
ABBV,2026-02-20,27.8826
ABBV,2026-02-23,28.5369
ABBV,2026-02-24,27.3811
ABBV,2026-02-25,28.3688
ABBV,2026-02-26,29.183
ABBV,2026-02-27,29.299
ABBV,2026-03-02,28.927
ABBV,2026-03-03,29.4183
ABBV,2026-03-04,28.4906
ABBV,2026-03-05,28.9706
ABBV,2026-03-06,30.9847
ABBV,2026-03-09,30.4703
ABBV,2026-03-10,30.6765
ABBV,2026-03-11,30.7543
ABBV,2026-03-12,32.0504
ABBV,2026-03-13,32.2702
ABBV,2026-03-16,31.7766
ABBV,2026-03-17,30.8729
ABBV,2026-03-18,32.9126
ABBV,2026-03-19,33.5978
ABBV,2026-03-20,34.6949
ABBV,2026-03-23,31.9965
ABBV,2026-03-24,31.8676
ABBV,2026-03-25,32.1148
ABBV,2026-03-26,32.4589
ABBV,2026-03-27,33.3838
ABBV,2026-03-30,32.4343
ABBV,2026-03-31,31.148
ABBV,2026-04-01,31.3391
ABBV,2026-04-02,32.0502
ABBV,2026-04-06,31.7829
ABBV,2026-04-07,32.0613
ABBV,2026-04-08,29.9693
ABBV,2026-04-09,30.4175
ABBV,2026-04-10,31.2331
ABBV,2026-04-13,29.6964
ABBV,2026-04-14,29.0405
ABBV,2026-04-15,30.0224
ABBV,2026-04-16,29.6291
ABBV,2026-04-17,28.8568
ABBV,2026-04-20,29.6348
ABBV,2026-04-21,30.3336
ABBV,2026-04-22,30.6988
ABBV,2026-04-23,30.2891
ABBV,2026-04-24,31.078
ABBV,2026-04-27,31.5771
ABBV,2026-04-28,30.758
ABBV,2026-04-29,28.9263
ABBV,2026-04-30,28.4099
ABBV,2026-05-01,28.9645
ABBV,2026-05-04,28.6929
ABBV,2026-05-05,28.7219
ABBV,2026-05-06,28.3146
ABBV,2026-05-07,28.701
ABBV,2026-05-08,29.1781
ABBV,2026-05-11,29.2169
ABBV,2026-05-12,28.8876
ABBV,2026-05-13,29.3748
ABBV,2026-05-14,29.9692
ABBV,2026-05-15,29.3459
ABBV,2026-05-18,28.2575
ABBV,2026-05-19,28.8847
ABBV,2026-05-20,28.9266
ABBV,2026-05-21,28.4636
ABBV,2026-05-22,28.5607
ABBV,2026-05-26,29.4413
ABBV,2026-05-27,28.6808
ABBV,2026-05-28,28.4254
ABBV,2026-05-29,28.2715
ABBV,2026-06-01,29.5953
ABBV,2026-06-02,29.3294
ABBV,2026-06-03,29.7843
ABBV,2026-06-04,30.0037
ABBV,2026-06-05,29.1893
ABBV,2026-06-08,29.682
ABBV,2026-06-09,29.7821
ABBV,2026-06-10,29.5127
ABBV,2026-06-11,28.9405
ABBV,2026-06-12,27.8643
ABBV,2026-06-15,27.4904
ABBV,2026-06-16,27.982
ABBV,2026-06-17,28.0876
ABBV,2026-06-18,28.218
ABBV,2026-06-22,27.1716
ABBV,2026-06-23,26.9911
ABBV,2026-06-24,27.1072
ABBV,2026-06-25,27.0353
ABBV,2026-06-26,26.5334
ABBV,2026-06-29,27.2946
ABBV,2026-06-30,27.4208
ABBV,2026-07-01,26.5595
ABBV,2026-07-02,27.3288
ABBV,2026-07-06,28.2817
ABBV,2026-07-07,28.1334
ABBV,2026-07-08,27.8541
ABBV,2026-07-09,26.598
ABBV,2026-07-10,27.8084
ABBV,2026-07-13,28.1231
ABBV,2026-07-14,28.2484
ABBV,2026-07-15,28.474
ABBV,2026-07-16,28.0728
ABBV,2026-07-17,28.0555
ABBV,2026-07-20,28.246
ABBV,2026-07-21,27.8396
ABBV,2026-07-22,28.6802
ABBV,2026-07-23,29.2658
ABBV,2026-07-24,28.2893
ABBV,2026-07-27,27.8017
ABBV,2026-07-28,29.0705
ABBV,2026-07-29,28.5929
ABBV,2026-07-30,28.5394
ABBV,2026-07-31,28.2052
ABBV,2026-08-03,27.7553
ABBV,2026-08-04,28.0119
ABBV,2026-08-05,27.9092
ABBV,2026-08-06,26.866
ABBV,2026-08-07,26.8014
ABBV,2026-08-10,27.1389
ABBV,2026-08-11,26.1162
ABBV,2026-08-12,26.5318
ABBV,2026-08-13,27.7115
ABBV,2026-08-14,26.6591
ABBV,2026-08-17,27.4499
ABBV,2026-08-18,27.448
ABBV,2026-08-19,27.6564
ABBV,2026-08-20,27.6451
ABBV,2026-08-21,27.9757
ABNB,2024-08-01,40.9439
ABNB,2024-08-02,43.7378
ABNB,2024-08-05,48.59
ABNB,2024-08-06,43.3902
ABNB,2024-08-07,39.361
ABNB,2024-08-08,37.1249
ABNB,2024-08-09,36.2075
ABNB,2024-08-12,35.943
ABNB,2024-08-13,35.6549
ABNB,2024-08-14,35.6362
ABNB,2024-08-15,35.4001
ABNB,2024-08-16,35.3297
ABNB,2024-08-19,34.5742
ABNB,2024-08-20,35.1883
ABNB,2024-08-21,35.3842
ABNB,2024-08-22,36.6802
ABNB,2024-08-23,35.2597
ABNB,2024-08-26,35.4841
ABNB,2024-08-27,35.797
ABNB,2024-08-28,36.1924
ABNB,2024-08-29,36.132
ABNB,2024-08-30,35.1177
ABNB,2024-09-03,36.3855
ABNB,2024-09-04,37.0074
ABNB,2024-09-05,37.1125
ABNB,2024-09-06,38.0632
ABNB,2024-09-09,37.1029
ABNB,2024-09-10,37.6262
ABNB,2024-09-11,36.9726
ABNB,2024-09-12,37.1186
ABNB,2024-09-13,36.9279
ABNB,2024-09-16,36.8153
ABNB,2024-09-17,36.7432
ABNB,2024-09-18,36.464
ABNB,2024-09-19,36.1777
ABNB,2024-09-20,36.1055
ABNB,2024-09-23,34.8572
ABNB,2024-09-24,35.2724
ABNB,2024-09-25,33.3688
ABNB,2024-09-26,35.9818
ABNB,2024-09-27,35.8942
ABNB,2024-09-30,36.8893
ABNB,2024-10-01,37.3751
ABNB,2024-10-02,37.8642
ABNB,2024-10-03,38.0798
ABNB,2024-10-04,38.1507
ABNB,2024-10-07,41.0474
ABNB,2024-10-08,38.113
ABNB,2024-10-09,37.9137
ABNB,2024-10-10,39.115
ABNB,2024-10-11,37.2406
ABNB,2024-10-14,35.9521
ABNB,2024-10-15,36.6489
ABNB,2024-10-16,37.138
ABNB,2024-10-17,36.8121
ABNB,2024-10-18,36.3993
ABNB,2024-10-21,36.9927
ABNB,2024-10-22,37.2824
ABNB,2024-10-23,38.0809
ABNB,2024-10-24,38.6459
ABNB,2024-10-25,39.0295
ABNB,2024-10-28,38.9236
ABNB,2024-10-29,38.7991
ABNB,2024-10-30,40.0862
ABNB,2024-10-31,40.8626
ABNB,2024-11-01,40.4339
ABNB,2024-11-04,39.6269
ABNB,2024-11-05,39.785
ABNB,2024-11-06,38.0675
ABNB,2024-11-07,39.098
ABNB,2024-11-08,29.9608
ABNB,2024-11-11,30.9297
ABNB,2024-11-12,31.7665
ABNB,2024-11-13,34.0905
ABNB,2024-11-14,32.4218
ABNB,2024-11-15,33.4294
ABNB,2024-11-18,33.7197
ABNB,2024-11-19,33.8663
ABNB,2024-11-20,34.7054
ABNB,2024-11-21,33.9775
ABNB,2024-11-22,34.7223
ABNB,2024-11-25,34.8047
ABNB,2024-11-26,33.9517
ABNB,2024-11-27,34.227
ABNB,2024-11-29,34.5492
ABNB,2024-12-02,34.5359
ABNB,2024-12-03,34.5332
ABNB,2024-12-04,34.9248
ABNB,2024-12-05,35.7234
ABNB,2024-12-06,35.5199
ABNB,2024-12-09,35.7486
ABNB,2024-12-10,35.6368
ABNB,2024-12-11,36.8787
ABNB,2024-12-12,36.4322
ABNB,2024-12-13,37.0116
ABNB,2024-12-16,36.8414
ABNB,2024-12-17,36.6543
ABNB,2024-12-18,38.7379
ABNB,2024-12-19,38.8422
ABNB,2024-12-20,37.6426
ABNB,2024-12-23,37.3218
ABNB,2024-12-24,36.8019
ABNB,2024-12-26,36.6296
ABNB,2024-12-27,36.8718
ABNB,2024-12-30,36.8377
ABNB,2024-12-31,36.9504
ABNB,2025-01-02,37.1747
ABNB,2025-01-03,37.0603
ABNB,2025-01-06,37.6473
ABNB,2025-01-07,38.5981
ABNB,2025-01-08,38.1886
ABNB,2025-01-10,40.3996
ABNB,2025-01-13,38.0528
ABNB,2025-01-14,37.8623
ABNB,2025-01-15,36.9108
ABNB,2025-01-16,37.061
ABNB,2025-01-17,36.4397
ABNB,2025-01-21,35.115
ABNB,2025-01-22,36.3337
ABNB,2025-01-23,36.3381
ABNB,2025-01-24,38.7968
ABNB,2025-01-27,38.5824
ABNB,2025-01-28,38.3901
ABNB,2025-01-29,39.3209
ABNB,2025-01-30,39.2836
ABNB,2025-01-31,38.7617
ABNB,2025-02-03,39.8181
ABNB,2025-02-04,39.7057
ABNB,2025-02-05,39.9819
ABNB,2025-02-06,39.6673
ABNB,2025-02-07,39.794
ABNB,2025-02-10,39.5049
ABNB,2025-02-11,39.1987
ABNB,2025-02-12,41.1614
ABNB,2025-02-13,42.6726
ABNB,2025-02-14,34.32
ABNB,2025-02-18,34.1412
ABNB,2025-02-19,33.7145
ABNB,2025-02-20,33.9007
ABNB,2025-02-21,36.9991
ABNB,2025-02-24,36.2068
ABNB,2025-02-25,37.0294
ABNB,2025-02-26,36.2856
ABNB,2025-02-27,36.5967
ABNB,2025-02-28,37.0446
ABNB,2025-03-03,38.6533
ABNB,2025-03-04,35.8382
ABNB,2025-03-05,36.4149
ABNB,2025-03-06,39.8815
ABNB,2025-03-07,39.1646
ABNB,2025-03-10,41.0644
ABNB,2025-03-11,42.2207
ABNB,2025-03-12,40.9719
ABNB,2025-03-13,44.8266
ABNB,2025-03-14,42.4807
ABNB,2025-03-17,40.5496
ABNB,2025-03-18,41.2271
ABNB,2025-03-19,40.7467
ABNB,2025-03-20,40.7014
ABNB,2025-03-21,38.1132
ABNB,2025-03-24,38.6934
ABNB,2025-03-25,38.864
ABNB,2025-03-26,38.7424
ABNB,2025-03-27,41.2139
ABNB,2025-03-28,41.0183
ABNB,2025-03-31,41.4502
ABNB,2025-04-01,42.0543
ABNB,2025-04-02,40.6619
ABNB,2025-04-03,44.8621
ABNB,2025-04-04,51.9454
ABNB,2025-04-07,53.5444
ABNB,2025-04-08,57.3383
ABNB,2025-04-09,45.2367
ABNB,2025-04-10,53.1065
ABNB,2025-04-11,50.4558
ABNB,2025-04-14,47.4336
ABNB,2025-04-15,45.9676
ABNB,2025-04-16,48.5035
ABNB,2025-04-17,46.5073
ABNB,2025-04-21,47.3339
ABNB,2025-04-22,47.5757
ABNB,2025-04-23,46.2428
ABNB,2025-04-24,44.5892
ABNB,2025-04-25,43.8781
ABNB,2025-04-28,43.365
ABNB,2025-04-29,43.6686
ABNB,2025-04-30,45.51
ABNB,2025-05-01,43.7869
ABNB,2025-05-02,38.2048
ABNB,2025-05-05,39.4797
ABNB,2025-05-06,39.7691
ABNB,2025-05-07,40.0131
ABNB,2025-05-08,38.8014
ABNB,2025-05-09,39.1376
ABNB,2025-05-12,35.9613
ABNB,2025-05-13,35.8614
ABNB,2025-05-14,36.8613
